Unnamed: 0,post_text,label,split
16069,it s more satisfying when you start from the bottom and make your way to the top . instead of just downgrading each time . ,0,train
15348, hananyxnyx izzoe no its not . ive been playing it forever now . piss off,0,train
19161,user russell https t . co bre egrwqo,0,train
18476,user pegpaxpam https t . co djefjrjehy,0,train
11424,rt clarkebellamys before and after bellamy blake https t . co jjmhvfjyen,0,train
17423, calcalhughes think they ve got a repaired spot somewhere too . but adds to the authenticity ,0,train
19613,revolution resource recovery surrey https t . co x xz n rkg,0,train
11658," tuckercarlson now that you have your own show , invest in getting some lips . it s strange watching you talk while you have no lips . ",0,train
19600,user princesskittycat https t . co x gjyiegc ,0,train
10740, lydiamcrtins i have been watching t with dylan all day bc im garbage but i can soonish if u still wanna,0,train
10159, cameronhoodkin it just . . . seems like one shed have tbh . . . ,0,train
13925,who s winning the fight ? ,0,train
17440,so they ve got two bros lined up . but talent chick gave me a ring and gave some solid cv tips,0,train
13889,the emotional music in naruto always gets me in my feels ,0,train
11164,"them ok , , , , , , but why aren t u driving yet ",0,train
18759,tow truck near me https t . co ktbm oherj,0,train
10517,rt selenascoqui this is fucking real guys i m screaming we ve been blessed ashleytisdale vanessahudgens https t . co ajh picbfi,0,train
13270," morning joe mike barnacle , turn to trump last months ! a writer of stolen news reports , you hitched your wagon https t . co cw w dzux",0,train
13806,"i want satan to come into my millennium and smash a megiddo ark over my head , killing me instantly",0,train
12601,a racist monument representing usa will be builtbytrump gop . you i will pay for it ! it ll remind the world and us https t . co tknqy mpyr,0,train
16943,kindness makes you the best person in the world . fivereasonstofollow yong,0,train
16748, madreeve its time to adopt,0,train
17416, sw asset allocation would all depend on your own goals and i ve never personally read anything touching on this topic . ,0,train
16571,rt ariffalyahya honestly guys theres enough shit already this year the last thing i wanna see is that cunt jamal shirtless . ,0,train
14557,rt cherrys son her tweeting finessed another meal https t . co olfrv lhsn,0,train
10364,"rt ew exclusive clarke , bellamy and new grounder prepare for the apocalypse in this the first look ! https t . co u jkdw jc",0,train
17603,why women dont have such fantasies ka rona ma security ? https t . co tpgjnwl ee,0,train
13668,i ll go on ahead . see you later . ,0,train
12145,"rt nicklangtweets rip debbie reynolds . she inspired so many , including myself . we ll always miss her and never forget . ",0,train
18489,"tina theroux , dmd https t . co uatmfvouzk",0,train
15474, shidachipsmore i dont like how cramped it is though . huhu,0,train
13723,"hey heh , i see . you re no ordinary kid , are you ? ",0,train
14186,rt cubedq when your friends make a move without you and you find out through snapchat https t . co egnscsjr,0,train
15542, qayyumx hananyxnyx ok how dare you,0,train
19301,firme copias tattoo studio https t . co jzqjmo io,0,train
13435,truth matters and we can t keep playing loose with the facts huffpostblog https t . co wmnykzjvgp via huffpostpol,0,train
13253," realdonaldtrump won with comey , putin , fox , joe scarborough , mika b . , alex jones , steve bannon , numerous billionaire https t . co esqasldh ",0,train
19527,"idigit is now following me on twitter ! thank you idigit ! say hello anytime , i am a real pe https t . co wwlsz umzz https t . co t tbar nq",0,train
11200, lydiamcrtins why u cryin,0,train
15865,i wanna ask these people how much this particular saber is going to cost but i m afraid of getting replies like or something . ,0,train
11294, lanaslang stop why is this so funny,0,train
15096,"if i were a makeup guru , ofc i d be looking for girls who like to do makeup tutorials . if i were an ustaz , i d find another ustaz . ",0,train
15709,rt vnndrws with pride https t . co ffdwzhqwoc,0,train
16142,finally . its done . yay . i m happy with the way it looks . can t wait for this game to be out . https t . co lsclqz le ,0,train
13900,rt bigsean idecidedtour st leg w madeintyo pre sale starts tomorrow . tickets on sale friday . https t . co qdghg lziv,0,train
13613,louis could morningstar me and i would thank him,0,train
18917,"putnam swimming pool service , inc . https t . co aena djb ",0,train
11918,it s so uncomfortable at this weight . major change must come . ,0,train
18643,north shore plumbing https t . co jpfihkf b,0,train
15252,rt moderator og pocahontas good lord look at that room . i pray for whoever marries you,0,train
15893,question . why do we boil our tap water when it already fulfills the safety standards for public consumption ? or does it ? ,0,train
14717,two rachel duncans away from a full set ! https t . co ulpekfqzzx,0,train
13455,scarborough gets his widdle fee fees hurt when someone calls him a whore for trump https t . co rrwrngetji,0,train
11827,"george michael was only . my favorite musicians , chickcorea , herbiehancock and stanleyclarke are all in their s . tooyoungtodie . ",0,train
19201,user assurpros https t . co xmx xqphbf,0,train
18628,ml landscaping inc . https t . co dukritcgwv,0,train
18630,user alonzathomas https t . co jwpvjsgin,0,train
14733, trevorcobb africa by toto com followed closely by all the rowboats by respektor,0,train
16180,rt yaasin azfarovski the new timon and pumbaa duo ? ? https t . co dwswfyklvo,0,train
18681,the car port https t . co wycfmdtr v,0,train
13202, davidcayj lawrence thelastword sykescharlie great apperance ! ,0,train
19057,junk hauled today https t . co imln emphb,0,train
14472,rt celtics isaiah finds amir for the easy two ! https t . co v mutnzqjx,0,train
16670,wait . i just realized that i m old enough to be making my own decisions lol ok bye . no problems here . ,0,train
17135,rt yongstersofc our official tagline for today is yong paytforluckysun,0,train
13890,rt avonstepstho i need the full studio version of this so bad https t . co mq a el,0,train
12286,fact check trump errs in reply to meryl streep https t . co ahj y vwza via usatoday,0,train
18151,tracycrane https t . co llr x ze,0,train
10166, adclaidekanes i also think of laurel felicity bc of madison s video thanks a lot,0,train
12285,"conway dismisses need for independent hack probe , says trump may reconsider sanctions on russia https t . co yi x yhj via usatoday saa ",0,train
19398,injury lawyer brampton https t . co kmnqk joj,0,train
11768,it makes me mad that i m so pathetic . ,0,train
17065,rt officiairitag spreading love and good vibes yong paytforluckysun,0,train
16666,haircuts are overrated . seminggu dua panjang balik . so not worth it . ,0,train
10173, cameronhoodkin lydiamcrtins ok u took my joke and made it . funnier,0,train
14198,rt humzasohail so underrated smh https t . co tn o d le,0,train
13310, thedailyedge and of trump voters think highly of putin ! sounds like they follow fox ! https t . co dwamiahs d,0,train
19086,user excavation https t . co jlvdetpuw,0,train
10900,but yo i m walking into work and i love yall and hope yall have a great holiday ,0,train
16065,"i like how a few days ago , i was so obsessed with figurines and now all i ever tweet about is swords and sabers . ",0,train
13963, mtariq expecto patronum ! ! ! ,0,train
16396,rt amieramani literally the whole fandom right now https t . co rd k biojs,0,train
18124,https t . co fvd w p y is now following me on twitter ! thank you https t . co fvd w p y ! say hello any https t . co pbgwmah qg,0,train
13460,oh crap ! it s a trap ! aleph took damage . ,0,train
11373,rt keiynanlonsdale early birthday love from cw theflash cast n crew tonight https t . co hsocrct y ,0,train
10290,rt mythicalbellamy bellarke actually being leaders again my man getting the recognition he finally deserves . raven in every episode . adul ,0,train
19642,man rarely reads the handwriting on the wall until he has his back to it . ,0,train
12507,our new president can t write with either hand ! ! ! https t . co hk rmnipj,0,train
15767,"rt omardogan commissions will open for january , more details to come ! karinkanzuki streetfighter https t . co ukslcnmkjt",0,train
12814, morning joe attempt to cover up fell flat ! unforced errors ! ! at about you said what i ve said was for benefit https t . co pvjxy uecd,0,train
14259,rt coliegestudent when someone talks about having a . https t . co acwqkpzxog,0,train
13248," realdonaldtrump no grace in his soul ! ! can t say thanks without trashing someone ! pompous person , but of these love https t . co bb cfigkd",0,train
17810, lindacurley happy new year linda ! ,0,train
13573, gt aleph was thrown outside the center ! ,0,train
16696,me oh boy . i hope someone cute sits next to me . i specifically chose the seat in the middle the universe https t . co yysbnsauuc,0,train
14484,rt kenyonmartinsr i didn t have a father going up . we all know that . what s george karl excuse for being a terrible person,0,train
16140,my instagram art account only has like . followers wipes the single tear off my cheek ,0,train
10958,rt tvwatchtower bellamyxstiles no way . bellamy is in all the action this next season . no sidelining . ,0,train
11996, officialdesiree desireebackup i want to thank them too . you are arguably the most beautiful woman on the planet . merry christmas . ,0,train
14558,rt nfl crabtree ! crabtree ! crabtree ! what a catch raidernation https t . co padxmxzsi ,0,train
10307, lydiamcrtins wow i would literally die for u,0,train
10491,rt gmwwriters we leave you with three incredible souvenirs of a show we couldn t be more proud of . as i look back i can tell you with abs ,0,train
11576, charlesbutler you didn t answer my question . you just deflected like all the other trump minions . when is donald telling the truth ? ,0,train
14943,rt dramarmoh what a leader ! golden messages all in one day ! after months of silence he speaks and scores ! what more can we ask for . ,0,train
16926,rt wheng bc bchan ang mga team abroad fivereasonstofollow yong,0,train
11392,thi s is so soft im gonana cry,0,train
11169,someone brought a fucking bong as a present for white elephant im cyejnfns why is my family likw this,0,train
12966,"a sick mad , mad man ! ! ! ! ! https t . co nbsimophow",0,train
16299,rt chimfucius b and s https t . co lupkrkcg c,0,train
13422,"how donald trump and morning joe made up https t . co vvwkbimd k it was always on ! ! who do you think won the propaganda wars , rt or mj ? ",0,train
14322, saisailu tinder that s actually the greatest idea i ve ever heard wow,0,train
10338,rt thewalkgindead clarke when someone tries to hurt bellamy https t . co swnwk qkgj,0,train
10004,lol or spl or drow,0,train
19334,"agnes is now following me on twitter ! thank you agnes ! say hello anytime , i am a real pers https t . co e cmwsvjql https t . co hyn qqngni",0,train
13788,i ll go on ahead . see you later . ,0,train
13504,hawk i m hungry okamoto hi hungry i m dad,0,train
15338,"ada . aku kumpul depa ni actually . jumpa mereka , and introduce them to the society to be registered if they want . https t . co ml wbhldep",0,train
17172,happy memories are just hard to forget . yongkissreturnonpbb,0,train
18229,hey geminesque thanks for the follow ! ,0,train
19765, the illegal we do immediately . the unconstitutional takes a bit longer . henry kissinger,0,train
16546," meetthebatman you heard me . when shit hits the fan , you ll just end up detaching yourself from the problems and just move on",0,train
16510,rt kiyachis i can only aspire to be this petty https t . co pr gb ms ,0,train
10492,"rt gmwwriters i just officially got the call , and would like to thank this audience for its incredible love and loyalty . please watch our ",0,train
15017,and the sky is still pretty even without you around . https t . co t irjyath,0,train
14169, baba khan okhan blackpplvines he needs some more joey dorsey in him though,0,train
15548, shidachipsmore it was worth a shot,0,train
16259,rt brokechicana i hate when people reply to my emo texts too late . like . that s over now . i m a new bitch . emo me ? idk her https t . co i ,0,train
16860,rt yongtheoneofc fight until the end paytforyourdreams yong https t . co mwm jtwz ,0,train
11612,rt lions prater knocks it through from to make it seattle with left in the third quarter . detvssea https t . co mvx haaf ,0,train
16754,"rt azfarovski by far , the most wonderful surprise birthday present ever . thank you worldof a for this awesome gift . i will cherish it wi ",0,train
18637,global education academy https t . co wckydsta k,0,train
10783,rt arianagrande xxtirzajessxx women and men can express themselves however they d like ! ! ! even loving sex ! ! this is not an invitation ,0,train
16173, hananyxnyx oh do tell,0,train
19780,q what s the difference between a mac and an etch a sketch ? a you don t have to shake the mac to clear the screen . ,0,train
16862,rt bea viel our official tagline for today paytforyourdreams yong https t . co vdfjposmh,0,train
17669,these raider fans got so much heart it s over just let it go,0,train
15605, rhaeman rafshan that couldve easily been photoshopped . ,0,train
16453, tomterbang how is this so cool ? ,0,train
14758, puteih tbh you can never replace your laptop with an ipad so yeah . its more suited for people who like to draw . or else . membazir . ,0,train
10045,"rt wallswcst this vine rejuvenated me , cleared my skin , watered my crops , raised my gpa when i first saw it https t . co ib iqgyocn",0,train
19847,you will be told about it tomorrow . go home and prepare thyself . ,0,train
13124, morning joe hoe many civilians did us kill gt gt gt gt gt gt gt gt gt gt how many did russia kill ? you talk about america standing by while russia was busy ! ,0,train
11765,"i m always uncomfortable , especially now that i ve picked up so much weight . i m the heaviest i ve ever been in my life . depressed . ",0,train
10210,rt rehsifyar geeking out ! borglife https t . co prjzzako v,0,train
14953,rt omnipotentmeesh saltbae is just juandissimo magnifico with shades . the jig is up . https t . co r x zps bm,0,train
14898, syazwanshahrul . . . . well . at least now they know the design is practical and portable . ,0,train
12252,hypocrite republicans just voted to add trillion to the national debt https t . co fqojzfaveu,0,train
12373,"is that trumps putin s private army , russian thugs or nra loyalist ? ? ? is armed insurrection you methods america rig https t . co wymfxc w",0,train
17103,stop being so attractive yong paytforluckysun,0,train
13537,yeah demifiends cool but can he do this slays god and gets cursed to infinite reincarnation ,0,train
14028,rt thisisjazzz i came across this on tumblr https t . co auy cbbp ,0,train
11693, russonpolitics realjeffreylord is delusional . all he does is reminisce about reagan and deflect when realdonaldtrump is caught lying . ,0,train
16753,highlight of the year indeed . ,0,train
18830,"bizziboo is now following me on twitter ! thank you bizziboo ! say hello anytime , i am a rea https t . co esxl z c https t . co qhq mgefj ",0,train
16768,siapa ada around mid valley esok . jum tengok rogue one . my friends bailed on me . ,0,train
19029,https t . co ubmcrbxpeg orchard park ny https t . co xgj bpc ul,0,train
15636, rhaeman eh chabdkahs . who said that . i need names,0,train
18947,nfl coins https t . co yvrca kv y,0,train
11537," jedediahbila i like it when you explain that you re a libertarian , not a republican . ",0,train
16920, markjay yakapsule ? ? fivereasonstofollow yong,0,train
15540,i took a half hour nap before waking up feeling like the embodiment of death . ,0,train
15539,then i remembered that i havent slept since yesterday . . . . nor have i eaten any meals . right . time for breakfast . . . . at pm . lel . ,0,train
17113,yong deserves the araw yong paytforluckysun,0,train
15110, xxbby are you kidding me ? you should read the bs some people say here . it triggers me too sometimes . lol,0,train
12576, foxnews memories bad on this dude ! https t . co wbdwhkwdqx,0,train
16207,rt amierulrieza myr to usd is predicted to be myr for every us dollar . should head to money changer soon ,0,train
14412,thats game,0,train
19979,q why did the chicken cross the road ? a he was giving it last rites . ,0,train
17863, detailsofzayn his vocals his sexyness his music his charisma his smile his eyes his hair ,0,train
19253,user stxdent https t . co oilv vojo,0,train
13738,i ll go on ahead . see you later . ,0,train
11610,rt keitholbermann trump s insane russian tweets today confirm his psychological crisis looms . a video to send to his supporters https ,0,train
11938,stuff hurts . ,0,train
11447,rt maevesmilay ye . i love that https t . co aet ixcg r,0,train
11037,rt lukesalec isaiah straight up gave no fucks https t . co ianzojsde,0,train
19103,user thaoseoq https t . co tb alju ba,0,train
10792, cameronhoodkin truly barry and spencer who,0,train
17274,rt ofcaldub zambo congrats guys ! yeka ! wearepayting foryong,0,train
10637," cameronhoodkin she s cute . . . , . , , , , , https t . co yoyt rnuq ",0,train
13385, morning joe a fox news poll ! how about that ? https t . co zdpqc ou x,0,train
17652, one kick away,0,train
10996, cameronhoodkin i didn t know it existed till this vine https t . co jtjois zu tbh but it really is,0,train
17189,rt markjay i love you gah bea viel gopayt dreamteamyong,0,train
12722, gregorymeeks you know . . . . . . . . . he really is a joke ! ,0,train
14345, mahvsss mishellkhan i gotchu ,0,train
13193," tbimobile what a collections of fools ! ! ! ! jerry brown manages an economy twice the size of putins , better than p https t . co mi mlxyt g",0,train
18337,roadicom roadside ga . llc https t . co xq pckui x,0,train
16616,kasih sayang . lol jk i m tots a money hoe . pay me cash . i also accept working credit cards . gold or higher . https t . co lzm csyop ,0,train
16931,never thought dan hill fivereasonstofollow yong,0,train
18633,amazing world and entertainment https t . co eu rhfijc ,0,train
15246," vnndrws say no more , fam . ",0,train
15564,rt prozdkp inside look at how bandai namco names tales of games https t . co nkgtkkjdi,0,train
12873," sharondigi joenbc from platoon twitter ? what a you ll know about twitter ? , , of us know how to use it o https t . co sbvvy npj ",0,train
14987,miss accidental . https t . co r k illmv ,0,train
19134,hey sharon roberts thanks for the follow ! ,0,train
10137,rt isaiahmustafa just when i thought it was safe to look back at the tv matthewdaddario has to do it again ! ! ! ! shadowhunterschat https ,0,train
12142,"rt mikehimsworth debbie reynolds april , december , carrie fisher october , december , may they rest in p ",0,train
19368,"advanced periodontal services , pc https t . co frtba hz q",0,train
11850,"if you re not happy with your surroundings , change them . if you can t change them , learn to be happy with your surroundings . ",0,train
15294, faeznajmuddin oh the dreaaaaam . ,0,train
12195, cspan corybooker repjohnlewis of russia drilling options in russia ! in us ! no drilling since sanctions https t . co tbj jcjr,0,train
17017,dear height please cooperate with my age gopaytwin yong,0,train
14433,rt dory rain drop drop top running in my lobby needs to stop stop https t . co aklvxn mv ,0,train
18496,sicerkin https t . co pcznyeftlw https t . co yqhmklvdum,0,train
15551,rt otxku yu gi oh card display has all cards up at a tokyo train station https t . co ckejy ftqk,0,train
19189,user almoya https t . co hn nlspu,0,train
18288,janis jack designer https t . co tkqenriiwh,0,train
18332,stl electrical solutions https t . co gy rojiliz,0,train
10113,kirsten is so . pretty and i knew this going in but wow,0,train
16872, mhardzsali active na active bah paytforyourdreams yong,0,train
16248, ashmooor why would you ever want to wear contacts . they hurttt,0,train
14959, literallypeach thankyou ! appreciate it . ,0,train
10561, lilireinhart kj apa this is so cute ! ! ! ! ! ,0,train
17413, sw low as costs due to the fact they re all index funds . minimum buy in . minimum regular contribution,0,train
10920,a semi decent answer ! ! ! ! ! happy holidays ! ! ! ! ! now leave dylan and all those overworked crew members alone,0,train
18368,legal ally https t . co hostnzvfkz,0,train
15701,hmmm . do i have nasyid songs though . brb lemme check . ,0,train
10363,rt smallbellamy when ur bff is fighting w her ex on the phone and ur like lemme see the phone debra i just wanna talk to him https t . c ,0,train
15782, naura rarawwwr thanks for the input ! ,0,train
18561,user sellanyhousenyc https t . co tz dwgfz j,0,train
17067,rt officiairitag i really really like yong paytforluckysun,0,train
10645,rt pondandrory me and allie are lit text spamming each other amazing i m gonna b at the fire station and just talking about the w all ,0,train
18273,hey fccdearianagrande thanks for the follow ! ,0,train
16116, gaj anak tunggal . we are all drama queens,0,train
13924,favorite jedi ? if i could add another option it would be mace windu ,0,train
17727, sunkrishbala i just thought of our president leaving in days and cried my eyes out . ,0,train
15974,"the otomatone itself costs rm . the company states that its free shipping . i check out my cart , they re charging me rm . tf u scammin me",0,train
19500,green rug cleaners https t . co bizxqd xq,0,train
19872,horse sense is the thing a horse has which keeps it from betting on people . w . c . fields,0,train
17811, jcxalways happy new year ! may be filled with amazingness for you ! ! ! ,0,train
18373,user garage door repair monterey park https t . co oh flfxg,0,train
12102," cassieclare your world of the shadowhunters brings me comfort . i m sick right now , too . ",0,train
14477,i m not even gonna come up with a new years resolution for tbh,0,train
17758,today is sunday . that makes tomorrow monday . but i do have thursday to look forward to ! day weekend off ! ,0,train
18765,advatels . ro https t . co t phg aog ,0,train
17370,rt raineann all the things that i could add up too yong backtomanila,0,train
19055,reflict https t . co jju unzrz,0,train
14417, daniel akhtar the puh ,0,train
11848,"watching sports alone , makes me miss my brother even more . nbaxmas",0,train
12396," breitbartnews i understand breitnews is a cesspool , swamp , hog wallow , and otherwise a deplorable company ! hey i https t . co fs vsdmz r",0,train
10054,hey . what th e fukc https t . co m jh wchpz,0,train
12047," realdonaldtrump jimbrownnfl jim brown , you are a sellout , a shame to african americans all over the country . damnit ! ",0,train
11939," realdonaldtrump all of your supporters are not deplorable , but you are . ",0,train
12437,trump attempts to intimidate nbc news with misguided tweet https t . co pv zef via msnbc,0,train
17551,what goes through people s heads when they post quotes on insta ? ? ? ? ,0,train
17879,rt voto usem vote for zaylena pillowtalk bestmusicvideo iheartawards https t . co ijdiomzs ,0,train
12439, cnnpolitics only a communist feels this strongly about russia putin ! ! ! ! ! https t . co q k ff vyu,0,train
10372, adclaidekanes also would recommend superstore if u liked the office bc the humor is similar but not offensive,0,train
16445,rt xocult if dj khaled can update his story while lost at sea on a jet ski at night i think you can text back,0,train
10333,"rt thewalkgindead bellamy blake , youre pardoned for your crimes",0,train
15584,rt raineyovalle darth traya . one of the most intelligent sith of all time . wields one saber in hand and three telepathically . goon ass ,0,train
14145,happy birthday fahad noorm keep making moves fam ,0,train
10651, lydiamcrtins shamelessly screenshotting,0,train
19571,user gastro https t . co sd gwpqguc,0,train
12899,bristol palin blasts those who refuse to perform at trump s inauguration https t . co smrokigidq via nbcnews shut up . . . no one cares ! ! ! ,0,train
18836,daly city carpet cleaning experts https t . co dgbw ftcz ,0,train
10607,hey east coast is vine dead yet,0,train
11251,"rt cameronhoodkin jamie and landon . . a ship . a couple that love each other . a good couple , the best",0,train
12412, teamtrump what you ve said in past months reminds me of mountainous garbage dump ! nothing of any value but laying https t . co ye hsslkar,0,train
12398,"inside the club , jeff sessions hidden haunt https t . co fy oa bg f",0,train
11265,rt kirasposey i cant fucking believe how much they love each other https t . co vapnnfxzf,0,train
19409,window sunscreens phoenix https t . co ouvsxonsau,0,train
16114,more jedi body study for tonight procrastinating my supposed time to study for my final exams https t . co rz asslv ,0,train
15387, anashssn hananyxnyx breathing heavily ,0,train
17267,rt yongkissg wearepayting foryong,0,train
16081,"its actually a very poorly designed saber though . lol . the activation switch is that big , rectangular box . it restricts the grip and motion . ",0,train
18255,integral stucco https t . co ij zmjfzme https t . co yosn hbe,0,train
19165,user beerraugh https t . co yctw bykl https t . co msnnb h s,0,train
11165,"me i just haven t finished my course yet but ! ! i pay for my own phone , insurance and the internet bill and i m about to be promoted ! ! ! ",0,train
15833, . . . . . it just occurred to me that i ve been holding back on buying a lightsaber because i think that the thing is pointless and wasteful . . ,0,train
17408,oh cool . there is a zlatan doco on netflix,0,train
18666,user showssteelllc https t . co f bmuezsmf,0,train
17705,niggggaaaaaaaaaaaaaa stop talking to meeeeeeeee bruhhhhhhhhhhh,0,train
13930, yashparikh i mean if i fail it won t be my last,0,train
18335,window replacement quotes https t . co zui w rgjh,0,train
10751,rt jilihoitzmann this post is a gleaming ray of hope in this goddamn bitch of an unsatisfactory situation https t . co almet funj,0,train
19883,"beware of bugs in the above code i have only proved it correct , not tried it . donald knuth",0,train
15708, eka latiffah awwh . thankyou ! ,0,train
12883, nytimes is trump counseling with putin on this scary issue ! if he is that would be scary ! ! ! ! ! https t . co lu ybbnzgg,0,train
18293,"awl , inc https t . co vo g rn ",0,train
16083,"the original movie prop lightsaber . sold off at an auction for , . by malaysian ringgit , that is around rm . juta . hiks . ",0,train
15942, nininell loofranchot i should dye my hair ! ,0,train
13330,tells chris hayes democrats must fight all the way to inauguration https t . co o k bdpkmv via youtube,0,train
18030, mostrequestlive onairromeo please play idontwannaliveforever by zaynmalik and taylorswift thank you mostrequestedlive,0,train
15451, itisitiariff nay . fully in black with no embroideries whatsoever . i wanna be ready . ,0,train
11074,"rt linzzmorgan happiest of birthdays to this ol bran muffin , bbl , boberly , freckless , bobert , uncle bob amp my https t . co fdc lf p l",0,train
16243,"that s why some girls like to smell boys armpits . now i m not pointing fingers here , but i ve seen tweets of girls wanting to bau tiak ",0,train
17320,rt misslizzygirl maymay or kisses ? wearepayting foryong,0,train
18905,farar lewis llp https t . co kq go zyaw,0,train
12411," weeks of continuous job growth , more than years ! america is already great ! really , how does it feel to say https t . co tyxbjq yyi",0,train
16529,isn t that . digimon ? ,0,train
14798,me maybe god gave me broken pencils because he wants me to repent and to stip drawing booties . me flashes back to all dem good buns ,0,train
12108, chris villain cool ! i know for sure i m down there thursday and friday so i ll have to see after that . ,0,train
15790, suemai alrightyy . thankyou,0,train
16051,o yes i am baby . o yes i am . https t . co j yjlm pdn,0,train
16170,rt blxcknicotine just a cat who get annoyed with cutting it s claw https t . co fmiihzns f,0,train
15500,"and trust me . your qol quality of life will improve so drastically , you won t even believe it . ",0,train
17968,i m voting pillowtalk for bestmusicvideo at the iheartawards zaynmalik pp,0,train
19260,user wsacquisitions https t . co qgw l uw,0,train
17147,rt frennysioh bea viel aziz five amilinasdiya datujoe mr pen yong yongkissreturnonpbb https t . co kl dp gzvt,0,train
17367,rt raineann you make me believe that there s nothing in this world i can t be yong backtomanila,0,train
15689,eg . you call his name and he d look at you for a split second then look away . idk . he just seemed to be behaving weirdly for a y o . ,0,train
11896, netanyahu i m glad my president barack obama did not veto the bill . you should stop mistreating palestinians and act righteously . ,0,train
19912,whipit ! whipit good ! ,0,train
15485,thats aloooooot of lightsabers that i could buy with that amount of cash . https t . co j zaswccsf,0,train
14051,rt urbanengiish can t believe someone changed the hollywood sign to this smh well here ya go oomf https t . co pqbeoo zfr,0,train
11724,up again . cnn is on and another jackass is trying to normalize realdonaldtrump . why do the man s words need people to translate him ? ,0,train
11634,"mayweather didn t like it when souljaboy dogged chris brown for hitting rihanna , because his punk ass likes beatin https t . co wypwrssbra",0,train
19333, people followed me and people unfollowed me automatically checked by https t . co ruvncgxnxa,0,train
14166,"rt espn meanwhile , james harden is having himself a decent game too points , assists , rebounds at halftime . https t . co e t dks ",0,train
19347,user duane bergeson https t . co fqst ewozf,0,train
15588,rt suchalook level of being extra victoria beckham at the dmv https t . co pkuly bm,0,train
17463,rt nikinajar in the year i hope p keha will pay as much attention to pronouncing te reo m ori as they do for words like quinoa and t ,0,train
12577,fox fake news again ! hannity s in the wood pile with the snakes ! ! ! ! https t . co gldrorkq ,0,train
12491, joenbc lair ! ! ! records you tube show a very favorable position on trump putin until few days ago when the damn wa https t . co oxq it ouj,0,train
11278,rt jamesaubreys the fact that tyler the literal lead of the show hasnt received the same opportunities as dylan is like the epitome of ,0,train
18824,user phoenixhomegaragedoors https t . co m rywtk ek,0,train
13705,"oh yes , my criminal record ? the only thing illegal i ve done is absolutely killin it on the dancefloor . haha just kidding ! i ve killed a man",0,train
15524, hananyxnyx you wouldve looked better in the picture if you fell down the railing . ,0,train
16405, drops everything i m doing in life to be a professional figure skater ,0,train
13039, baptism fire janwindglows thehill ain t gonna happen ! ! ! ! ! ! ,0,train
15136," nocturnaltapir m w judging by how she s slightly taller than the clothing railing , yeah . sounds bout right . ",0,train
18539,hey stefan zimmermann thanks for the follow ! ,0,train
10784,rt arianagrande xxtirzajessxx that s the thing . women expressing sexuality is often mistaken for hi come disrespect me ! ! ! ! . . amp that s ,0,train
16632, huwaini maybe . just maybe . diorang tak suka you ? ,0,train
12122," chris villain i was at a concert so i m a bit late with this . what is your fave disney movie , broadway show , disneyland ride and book ? ",0,train
10584, tylergposey you won t see this but i m proud of you for prioritizing your health over social media ! may your be as amazing as you ,0,train
15214, sufiahizam twt seni this is amazing ! ,0,train
12927, nytpolitics you stupid person ! ! ready what nixon did ! ! stupid people helped put putins buddy trump in ! ! ,0,train
11464,anyways that trailer looked better than the entirety of s and the font was still ugly,0,train
14996,az is the family name . because everyone in my family has names starting with the suffix az . azazel . azeroth . iggy azalea . ,0,train
13341, aaronbrynen jasonmillerindc realdonaldtrump all the comments list here are telling you something . . . . . . . . . . . . . . . . https t . co wtcwxfdrm,0,train
11188,stan twitter is quoting this with right now https t . co ipnu jjwdc,0,train
16063, meetthebatman ive never been into bdsm,0,train
13932,watch eddie as i hold it steady ,0,train
12333, kellyo chris matthews just read law regarding nepotism ! trump can t have a relative working for him ! from son all https t . co zefpagntlq,0,train
12060, bibliophileren hugs you re brilliant and i have faith in you ! ! sending good vibes your way . deep breaths and keep calm like jem,0,train
12748,trump slams gm for manufacturing chevy cruze in mexico . gm points out it s made in ohio . https t . co hwwxwolivf via theweek the bully ! ,0,train
14176,rt unsungquotes might get pissed for a minute but i ll never abandon you . i don t leave people and i think that s why it hurts so bad whe ,0,train
10565,there s a shadowhunters filter on sc how cute,0,train
18979,user windowwizard https t . co ykxbfecdw,0,train
11215,u know what s even funnier than britt yelling about charlie . the fact that she s said goodnight like times tonight and yet,0,train
12082," chris villain sending love , hugs , positive energy amp good vibes your way ! ! we love you ! wishing you the best https t . co ffkqbn ylf",0,train
16905,im a different person when im hurt yong ourfourthluckysun,0,train
15352, betwixt final semester next sem,0,train
17691, blvcs ul bro this shit is crazy ,0,train
13600,"hey heh , i see . you re no ordinary kid , are you ? ",0,train
16559,rt aqilahsnizm dark https t . co lwqnpt dwj,0,train
13857,happy birthday mahamqadri have a good one ,0,train
11824," malinsworld merry christmas to you too , pretty lady . nice family you have there . ",0,train
10789,"rt strfires dc s love is love graphic novel comes out tomorrow , honoring the victims of orlando s pulse nightclub tragedy . make sure you ",0,train
13498,farewell . ,0,train
14494,everything i m not made me everything i am,0,train
17386,fuck doing well at work puts me on top of the world . can t wait for the new manager to start monday and tell me i m the man,0,train
11737," joenbc shut up , joe . obama was right and nutty yahoo wouldn t accept that and kept pissing obama off , so this is what he deserves . ",0,train
16335, laaameera yup . there s no exact word for it though . none that ive found so far,0,train
10820, wallswcst vine i liked it anyways im starving,0,train
13981,i was better years ago damn,0,train
14595,rt girlposts friend replies to my text in a slightly different tone and with no emojis me you re tired of me aren t you https t . ,0,train
